City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
301,Tangalle,6.024,80.7911,23.09,75,100,2.92,LK,1707616308
302,Fisterra,42.9049,-9.2629,8.75,61,100,6.45,ES,1707616308
303,Les Cayes,18.2,-73.75,22.31,76,0,1.29,HT,1707616308
304,Kerikeri,-35.2268,173.9474,24.35,35,0,2.26,NZ,1707616213
305,Salinopolis,-0.6136,-47.3561,27.89,82,98,6.09,BR,1707616308
306,Rikaze,29.25,88.8833,-4.08,44,0,1.15,CN,1707616309
307,Altai,46.3722,96.2583,-8.36,61,12,6.36,MN,1707616309
308,Polyarnyy,69.1989,33.4478,-10.99,91,100,2.24,RU,1707616309
309,Itamaraca,-7.7478,-34.8256,29.03,79,83,3.86,BR,1707616309
310,Glen Innes,-29.7333,151.7333,24.12,47,2,5.04,AU,1707616309
311,Isafjordur,66.0755,-23.124,-2.51,83,100,4.0,IS,1707616309
312,Achacachi,-16.05,-68.6833,9.18,82,100,0.83,BO,1707616310
313,Turochak,52.2576,87.1224,-5.99,95,100,2.86,RU,1707616310
314,Gurupi,-11.7292,-49.0686,21.64,98,100,2.28,BR,1707616310
315,Vulcan,45.3833,23.2667,7.38,71,100,3.31,RO,1707616310
316,Leh,34.1667,77.5833,-17.19,49,0,0.98,IN,1707616310
317,Sao Raimundo Nonato,-9.0153,-42.6994,21.53,99,100,1.04,BR,1707616311
318,Westport,41.1415,-73.3579,11.9,82,100,2.57,US,1707616085
319,Afaahiti,-17.75,-149.2833,25.93,91,100,14.75,PF,1707616311
320,Glace Bay,46.1969,-59.957,2.25,94,75,5.66,CA,1707616311
321,Acapulco De Juarez,16.8634,-99.8901,24.75,78,10,3.73,MX,1707616311
322,Huilong,31.8111,121.655,9.45,64,0,4.17,CN,1707616311
323,Tura,25.5198,90.2201,17.6,45,0,0.9,IN,1707616311
324,Stocksbridge,53.4825,-1.5937,7.19,74,100,1.09,GB,1707616311
325,Semirom,31.4167,51.5667,0.33,50,99,0.27,IR,1707616312
326,Peterhead,57.5058,-1.7981,4.22,95,100,3.88,GB,1707616312
327,Eyl,7.9803,49.8164,25.79,68,96,6.11,SO,1707616312
328,Pacific Grove,36.6177,-121.9166,14.65,79,0,5.81,US,1707616312
329,Tughyl,47.7252,84.2063,-2.18,83,100,7.96,KZ,1707616312
330,Gemena,3.25,19.7667,24.94,30,99,0.68,CD,1707616312
331,Mossel Bay,-34.1831,22.146,18.01,72,73,4.03,ZA,1707616313
332,Pekan,3.4836,103.3996,25.06,86,100,3.15,MY,1707616313
333,Klaksvik,62.2266,-6.589,2.51,69,100,13.15,FO,1707616313
334,Nemuro,43.3236,145.575,-2.92,81,100,8.5,JP,1707616313
335,Astaneh-Ye Ashrafiyeh,37.2596,49.9444,12.66,64,0,2.24,IR,1707616313
336,Bam,29.106,58.357,12.21,39,100,2.11,IR,1707616313
337,Vila Velha,-20.3297,-40.2925,23.97,94,75,4.92,BR,1707616313
338,Woonona,-34.3456,150.9042,25.66,52,38,3.81,AU,1707616314
339,Tumaco,1.7986,-78.8156,25.35,93,48,2.71,CO,1707616314
340,Broome,42.2506,-75.833,8.34,94,40,3.09,US,1707616314
341,Sisimiut,66.9395,-53.6735,-18.49,94,100,3.13,GL,1707616315
342,Holualoa,19.6228,-155.9522,24.91,80,100,3.6,US,1707616315
343,Telsiai,55.9814,22.2472,-0.88,97,100,4.13,LT,1707616315
344,Gandi,12.9636,5.7434,21.32,18,0,3.67,NG,1707616315
345,Axim,4.8699,-2.2405,26.14,91,0,0.35,GH,1707616315
346,Namsos,64.4662,11.4957,-7.97,67,19,7.2,NO,1707616316
347,Pierre,44.3683,-100.351,0.51,76,100,1.34,US,1707616150
348,Tutayev,57.8853,39.5406,-22.96,100,100,2.01,RU,1707616316
349,Guinticgan,11.5641,123.1236,26.47,71,23,7.26,PH,1707616316
