City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
350,Broome,42.2506,-75.833,8.59,70,75,3.09,US,1707490229
351,Arraial Do Cabo,-22.9661,-42.0278,30.98,70,20,8.23,BR,1707490229
352,Usogorsk,63.4106,48.6872,-15.19,97,50,2.37,RU,1707490230
353,Urangan,-25.3,152.9,24.55,84,6,2.68,AU,1707490231
354,Atar,20.5169,-13.0499,33.54,5,0,3.71,MR,1707490231
355,Berlin,52.5244,13.4105,7.77,96,100,3.09,DE,1707490085
356,Illizi,26.4833,8.4667,25.89,8,4,2.22,DZ,1707490232
357,La'Ie,21.6477,-157.9253,22.47,91,73,1.34,US,1707490232
358,Harper,4.375,-7.7169,30.5,60,20,4.27,LR,1707490233
359,Mahanje,-9.9333,35.3333,23.08,87,100,1.49,TZ,1707490233
360,Scottburgh,-30.2867,30.7532,25.69,81,100,7.47,ZA,1707490234
361,Arrifes,37.7667,-25.7,17.18,77,20,8.23,PT,1707490234
362,Klyuchi,52.2667,79.1667,3.93,88,100,11.31,RU,1707490235
363,Ukholovo,53.7929,40.4892,-10.09,95,100,3.81,RU,1707490235
364,Khorugh,37.4897,71.553,-10.93,63,100,0.7,TJ,1707490236
365,Nakhon Nayok,14.1667,101.1,27.94,73,15,1.25,TH,1707490236
366,Mastic Beach,40.7668,-72.8521,7.82,87,0,4.63,US,1707490236
367,Magdagachi,53.45,125.8,-26.59,100,9,1.23,RU,1707490237
368,Quelimane,-17.8786,36.8883,30.97,62,40,3.6,MZ,1707490237
369,Iquique,-20.2208,-70.1431,26.02,68,25,4.6,CL,1707490092
370,Uturoa,-16.7333,-151.4333,26.65,81,100,2.11,PF,1707490004
371,Port Macquarie,-31.4333,152.9167,21.05,81,100,4.14,AU,1707489998
372,Labrador City,52.9463,-66.9114,-0.46,69,100,4.12,CA,1707490210
373,Gunjur,13.2019,-16.7339,37.04,12,0,4.12,GM,1707490238
374,San Antonio De Pale,-1.4014,5.6325,28.11,75,97,4.06,GQ,1707490238
375,Selkirk,50.1436,-96.8845,-9.92,87,100,4.47,CA,1707490238
376,Sisimiut,66.9395,-53.6735,-12.88,93,100,5.78,GL,1707489993
377,Tommot,58.9564,126.2925,-29.65,99,96,0.4,RU,1707490022
378,Abhar,36.1468,49.218,5.38,56,100,2.87,IR,1707490238
379,Bouna,9.2667,-3.0,38.33,6,5,2.2,CI,1707490239
380,Vorkuta,67.5,64.0,-17.29,92,14,4.67,RU,1707490239
381,Grants,35.1473,-107.8514,-3.87,58,40,3.09,US,1707490239
382,Kasongo-Lunda,-6.4667,16.8167,24.09,92,54,0.31,CD,1707490239
383,East Grand Forks,47.93,-97.0245,-6.87,85,100,10.29,US,1707490239
384,Beira,-19.8436,34.8389,32.05,62,20,6.26,MZ,1707490239
385,Bikenibeu Village,1.3673,173.1241,26.98,94,75,3.09,KI,1707490239
386,Cherepovets,59.1333,37.9,-14.1,78,100,0.0,RU,1707490239
387,Arica,-18.475,-70.3042,29.75,57,0,4.12,CL,1707490240
388,Sennori,40.7914,8.595,15.42,65,100,4.45,IT,1707490240
389,Vetlanda,57.4289,15.0776,-1.64,90,100,4.55,SE,1707490240
390,Nagqu,31.5,92.0,-13.31,31,0,3.23,CN,1707490240
391,Anantapur,14.6833,77.6,29.26,36,74,5.56,IN,1707490240
392,Levuka,50.1834,-105.4011,-5.15,93,100,3.09,CA,1707490240
393,Pandan,14.0453,124.1694,24.76,86,34,4.5,PH,1707490241
394,Banda Aceh,5.5577,95.3222,26.55,83,62,4.79,ID,1707490241
395,Sosnovka,56.255,51.2842,-14.43,95,100,3.26,RU,1707490241
396,Harar,9.3094,42.1258,23.38,43,85,3.05,ET,1707490241
397,La Trinite,14.7376,-60.9629,27.03,74,75,5.66,MQ,1707490241
398,Buka,40.8108,69.1986,12.17,38,0,2.23,UZ,1707490242
399,Frontera,26.9333,-101.45,16.61,61,100,0.89,MX,1707490186
400,Taroa,8.7058,171.2275,26.93,80,100,10.58,MH,1707490242
401,Timimoun,29.2639,0.231,25.21,9,100,10.8,DZ,1707490242
402,Lithgow,-33.4833,150.15,13.14,97,82,2.21,AU,1707490242
403,Zhezqazghan,47.7833,67.7667,2.32,87,40,10.0,KZ,1707490242
404,Tumpat,6.1978,102.171,25.99,83,20,1.54,MY,1707490242
405,Klaksvik,62.2266,-6.589,0.51,67,100,9.5,FO,1707489985
406,Sabang,5.8933,95.3214,28.16,78,69,7.26,ID,1707490243
407,Sarupathar,26.1984,93.8094,15.23,69,0,0.55,IN,1707490243
408,Visby,57.6409,18.296,-1.88,80,40,5.66,SE,1707490243
409,Osmancik,40.9782,34.8047,12.42,62,10,2.26,TR,1707490243
410,Peace River,56.2501,-117.286,-12.97,98,0,1.54,CA,1707490165
411,Kampene,-3.6,26.6667,28.64,65,77,0.9,CD,1707490243
412,Dudinka,69.4058,86.1778,-26.85,92,95,2.24,RU,1707490243
413,Orsa,54.5153,30.4053,-3.41,87,96,0.81,BY,1707490243
414,San Patricio,28.017,-97.5169,21.92,79,99,4.06,US,1707490244
415,Taltal,-25.4,-70.4833,23.16,72,19,1.93,CL,1707490244
416,Dunedin,-45.8742,170.5036,13.78,90,100,2.45,NZ,1707490244
417,Thinadhoo,0.5333,72.9333,28.28,71,98,6.28,MV,1707490244
418,Arteche,12.2645,125.4048,25.14,86,6,3.55,PH,1707490244
419,Leua,48.2156,18.6071,14.72,80,100,2.83,SK,1707490244
420,Babolsar,36.7025,52.6576,13.18,61,70,0.54,IR,1707490244
421,Kamba,11.8486,3.6576,35.45,8,89,0.96,NG,1707490244
422,Ciudad Real,39.0,-4.0,11.7,96,100,4.02,ES,1707490244
423,Revda,56.801,59.9303,-14.76,91,100,4.36,RU,1707490245
424,Sydney,-33.8679,151.2073,20.95,87,100,10.8,AU,1707489821
425,Nar'Yan-Mar,67.6713,53.087,-14.38,95,85,3.58,RU,1707489988
426,Ghat,24.9647,10.1728,24.9,8,0,1.65,LY,1707490245
427,Lata,40.1629,-8.3327,14.9,89,71,6.89,PT,1707490245
428,Opuwo,-18.0607,13.84,32.61,33,29,1.71,NA,1707490245
429,Hithadhoo,-0.6,73.0833,28.56,68,99,4.41,MV,1707490245
430,Chibougamau,49.9168,-74.3659,-0.21,69,75,5.66,CA,1707490245
431,Maraba,-5.3686,-49.1178,28.1,89,75,1.03,BR,1707490059
432,Vernon,50.2581,-119.2691,0.72,80,57,1.03,CA,1707490133
433,Lautoka,-17.6167,177.4667,24.92,88,40,0.0,FJ,1707490246
434,Ibiza,38.9088,1.433,16.79,80,40,8.23,ES,1707490246
435,Kurchatov,51.6601,35.6521,-4.77,94,92,1.49,RU,1707490246
436,Wegrow,52.3995,22.0163,0.32,97,100,6.25,PL,1707490246
437,Amga,60.8953,131.9608,-40.78,100,98,0.38,RU,1707490246
438,Mildura,-34.2,142.15,22.26,45,0,7.93,AU,1707490246
439,Bay Roberts,47.5999,-53.2648,0.36,91,65,5.36,CA,1707490247
440,Nguigmi,14.2495,13.1092,28.07,16,0,1.24,NE,1707490247
441,Malvan,16.0667,73.4667,25.42,72,3,6.5,IN,1707490247
442,Sretensk,52.2453,117.7093,-23.71,100,92,0.42,RU,1707490247
443,Ceelbuur,4.685,46.6176,33.57,31,36,8.95,SO,1707490247
444,Constantia,44.1833,28.65,16.5,56,58,4.86,RO,1707490247
445,Dawei,14.0833,98.2,22.28,83,20,1.39,MM,1707490247
446,Yakakent,41.6325,35.5289,13.08,70,1,0.62,TR,1707490247
447,Sao Jose Da Coroa Grande,-8.8978,-35.1478,30.46,63,69,5.67,BR,1707490248
448,Pechora,65.1472,57.2244,-15.64,98,100,1.79,RU,1707490248
449,Sao Paulo De Olivenca,-3.3783,-68.8725,28.99,87,100,0.77,BR,1707490248
450,Santa Isabel,-23.3156,-46.2214,29.61,47,65,1.84,BR,1707490248
451,Wakkanai,45.4094,141.6739,-6.06,63,100,1.34,JP,1707490248
452,Kuandian,40.7286,124.7847,-11.99,92,36,1.32,CN,1707490248
453,Ojinaga,29.5667,-104.4167,9.53,53,0,2.06,MX,1707490248
454,Medicine Hat,50.0501,-110.6683,-3.49,90,100,1.54,CA,1707489901
455,Bonanza,14.0289,-84.591,23.42,68,94,1.0,NI,1707490249
456,Kingaroy,-26.5333,151.8333,18.51,98,23,2.1,AU,1707490249
457,Kyabram,-36.3167,145.05,16.04,70,39,7.09,AU,1707490249
458,Goundam,16.4145,-3.6708,32.22,5,85,3.29,ML,1707490249
459,Kuanda,56.3161,116.0806,-19.45,97,97,0.99,RU,1707490249
460,Igarka,67.4667,86.5833,-15.83,90,100,4.81,RU,1707490249
461,Yeppoon,-23.1333,150.7333,24.88,69,3,6.71,AU,1707490249
462,Bubaque,11.2833,-15.8333,27.03,67,7,4.29,GW,1707490250
463,City Of Balikpapan,-1.242,116.8942,25.97,94,20,2.06,ID,1707490250
464,Dire,12.2833,-10.9667,40.3,6,96,1.84,ML,1707490250
465,Kalymnos,36.95,26.9833,16.74,63,20,3.6,GR,1707490250
466,Troitskaya,43.3056,44.9789,11.2,49,6,2.24,RU,1707490250
467,Hansot,21.5833,72.8,24.22,34,0,4.13,IN,1707490250
468,Primorskiy,43.0983,131.5875,-6.48,74,100,1.96,RU,1707490250
469,Olds,51.7834,-114.102,-7.31,93,96,2.57,CA,1707490250
470,Akureyri,65.6835,-18.0878,-7.04,68,75,1.03,IS,1707490251
471,Sao Filipe,14.8961,-24.4956,26.23,58,0,2.54,CV,1707490251
472,Kabalo,-6.05,26.9167,28.75,77,88,1.62,CD,1707490251
473,Xicotencatl,23.0167,-98.8833,20.81,76,80,2.25,MX,1707490251
474,Pimenta Bueno,-11.6725,-61.1936,30.92,60,93,2.92,BR,1707490251
475,Olinda,-8.0089,-34.8553,30.85,66,40,6.17,BR,1707490251
476,Imbituba,-28.24,-48.6703,28.25,66,15,6.28,BR,1707490251
477,Severo-Yeniseyskiy,60.3725,93.0408,-6.9,91,100,3.13,RU,1707490251
478,Kirakira,-10.4544,161.9205,26.53,90,100,8.09,SB,1707490252
479,Cannonvale,-20.2833,148.7,27.66,72,17,6.49,AU,1707490252
480,Kamaishi,39.2667,141.8833,1.27,83,89,0.71,JP,1707490252
481,Cao Bang,22.6667,106.25,11.12,74,6,1.36,VN,1707490252
482,Moses Lake,47.1301,-119.2781,3.38,75,100,1.54,US,1707490252
483,Nahiyat Ash Shinafiyah,31.5874,44.6602,19.77,25,97,3.74,IQ,1707490252
484,Magadi,12.9667,77.2333,27.09,34,3,5.39,IN,1707490252
485,West End,26.6833,-78.9667,20.99,61,39,5.79,BS,1707490252
486,Irymple,-34.25,142.1667,22.27,45,0,0.45,AU,1707490253
487,Pangai,-19.8,-174.35,27.75,82,98,2.7,TO,1707490253
488,Solleftea,63.1667,17.2667,-19.08,99,95,1.38,SE,1707490253
489,Wellington,-41.2866,174.7756,18.81,79,100,6.69,NZ,1707490001
490,Broken Hill,-31.95,141.4333,25.4,27,0,6.7,AU,1707490253
491,Cape Town,-33.9258,18.4232,24.23,55,20,5.66,ZA,1707490051
492,Margate,51.3813,1.3862,12.71,77,67,5.36,GB,1707489985
493,Ndibene Dahra,15.3338,-15.4766,39.35,5,0,4.18,SN,1707490254
494,Taulaga,-11.0553,-171.0883,28.83,78,100,7.68,AS,1707490254
495,Tazacorte,28.629,-17.9293,26.54,98,40,3.6,ES,1707490254
496,Mohammedia,33.7066,-7.3944,16.3,100,75,12.35,MA,1707490254
497,Beaufort,5.3473,115.7455,24.08,96,96,0.75,MY,1707490254
498,Colby,39.3958,-101.0524,1.72,77,100,4.02,US,1707490254
499,Christchurch,-43.5333,172.6333,15.11,88,100,4.12,NZ,1707490063
500,Hotan,37.0997,79.9269,0.26,60,10,2.64,CN,1707490254
501,La Tuque,47.4334,-72.7824,1.14,75,100,3.6,CA,1707490255
502,Horta,38.5333,-28.6333,16.68,72,40,4.12,PT,1707490002
503,Dayr Al Balah,31.4166,34.3452,16.7,66,0,3.44,PS,1707490255
504,Mani,4.8172,-72.2886,30.82,59,70,3.38,CO,1707490255
505,Campbell River,50.0163,-125.2446,1.36,100,75,0.0,CA,1707490255
506,Hanceville,34.0607,-86.7675,14.38,94,100,2.63,US,1707490059
507,Oltinko'L,40.8011,72.1634,8.65,43,18,1.55,UZ,1707490255
508,Vila Franca Do Campo,37.7167,-25.4333,18.27,99,92,4.95,PT,1707490238
509,Gaspe,48.8334,-64.4819,-7.05,86,20,0.0,CA,1707490064
510,Bom Jesus,-9.0744,-44.3586,34.56,41,62,1.89,BR,1707490255
511,Barabai,-2.5833,115.3833,24.57,97,100,0.66,ID,1707490256
512,Dhanwar,24.4167,85.9833,14.43,31,0,3.08,IN,1707490256
513,Port Saint John'S,-31.6229,29.5448,26.94,76,27,3.69,ZA,1707490256
514,Pontianak,-0.0333,109.3333,24.99,100,100,1.54,ID,1707490256
515,Yuzhno-Kurilsk,44.0306,145.8556,-7.57,82,87,1.04,RU,1707490256
516,Bloomingdale,27.8936,-82.2404,21.16,90,0,1.54,US,1707490256
517,Kuala Terengganu,5.3302,103.1408,26.97,78,20,0.0,MY,1707490256
518,Bogande,12.9714,-0.1436,33.9,5,24,2.68,BF,1707490257
519,Ivdel',60.6911,60.4206,-8.23,95,100,3.58,RU,1707490257
520,Harstad,68.799,16.5293,-2.69,90,100,13.41,NO,1707490257
521,Contamana,-7.3333,-75.0167,33.73,47,61,1.45,PE,1707490257
522,North Haven,41.3909,-72.8595,6.77,92,100,3.09,US,1707490257
523,Rabka-Zdroj,49.6089,19.9665,7.85,89,100,1.94,PL,1707490257
524,Hohhot,40.8106,111.6522,-15.84,85,11,2.0,CN,1707490258
525,Viru,-8.4167,-78.75,27.15,67,100,0.88,PE,1707490258
526,Malmberget,67.1753,20.6549,-19.69,84,40,3.09,SE,1707490258
527,Hsinchu,24.8036,120.9686,13.81,85,63,1.79,TW,1707490258
528,Isiro,2.7739,27.616,33.77,23,14,1.58,CD,1707490258
529,Mount Gambier,-37.8333,140.7667,15.65,80,54,4.96,AU,1707489962
530,Port Blair,11.6667,92.75,27.02,69,68,3.6,IN,1707490258
531,Portland,45.5234,-122.6762,6.02,94,100,2.06,US,1707489903
532,Gargalianoi,37.0667,21.6333,17.34,74,0,1.63,GR,1707490258
533,Forster,-32.1667,152.5167,21.27,100,99,4.45,AU,1707490259
534,Ebon,4.582,168.6964,27.48,75,100,7.36,MH,1707490259
535,Jawf Al Maqbabah,13.8378,45.8349,22.21,59,39,3.18,YE,1707490259
536,Al Ghayzah,16.2079,52.176,24.43,59,0,3.39,YE,1707490259
537,Mbaiki,3.8678,17.9892,38.69,14,10,1.31,CF,1707490259
538,Carrigaline,51.8117,-8.3986,9.86,81,75,5.66,IE,1707490182
539,Takestan,36.0696,49.6959,11.07,43,100,2.78,IR,1707490259
540,Santana,-0.0583,-51.1817,32.1,66,75,5.14,BR,1707490259
541,Qala I Naw,34.9874,63.1289,13.29,29,0,2.39,AF,1707490259
542,Tayshet,55.9342,98.0044,-4.11,93,100,3.06,RU,1707490260
543,Wenxing,28.6667,112.8833,6.16,76,80,2.41,CN,1707490260
544,Cururupu,-1.8283,-44.8683,30.49,65,66,3.65,BR,1707490260
545,Tikamgarh,24.745,78.8333,15.8,20,12,3.91,IN,1707490260
546,Nadym,65.5333,72.5167,-14.03,96,100,5.06,RU,1707490260
547,Crucecita,-28.95,-58.9833,35.77,39,61,3.88,AR,1707490260
548,Kazanskoye,55.6448,69.235,-11.81,96,100,2.9,RU,1707490260
549,Bandundu,-3.3167,17.3667,34.73,42,47,0.5,CD,1707490261
550,Dongola,19.1667,30.4833,27.22,11,1,4.75,SD,1707490261
551,Coquimbo,-29.9533,-71.3436,19.85,88,40,3.09,CL,1707490261
552,Ad Douiem,14.0012,32.3116,33.14,11,0,5.55,SD,1707490261
553,Bairnsdale,-37.8333,147.6167,15.59,83,77,1.57,AU,1707490261
554,Guayaramerin,-10.8368,-65.3614,30.03,74,75,3.6,BO,1707490261
555,Ust'-Kulom,61.6864,53.6902,-14.24,96,100,2.22,RU,1707490261
556,Saint-Philippe,-21.3585,55.7679,27.77,84,100,6.65,RE,1707490261
557,Constitucion,-35.3333,-72.4167,19.05,67,25,3.18,CL,1707490262
558,Huaraz,-9.5333,-77.5333,15.56,69,87,1.98,PE,1707490391
559,Nabire,-3.3667,135.4833,26.38,86,100,0.42,ID,1707490262
560,Kotido,2.9806,34.1331,29.89,31,91,3.62,UG,1707490262
561,Kozluk,38.1938,41.4885,11.14,78,84,1.56,TR,1707490262
